customerID,proba_churn,label_pred
8873-GLDMH,0.8273811248367743,1
9907-SWKKF,0.7342316943461319,1
4658-HCOHW,0.7398016185981335,1
9330-VOFSZ,0.21830583669423376,0
2860-RANUS,0.8166770574370588,1
6234-PFPXL,0.5642961018975915,1
7205-BAIAD,0.03628129577390946,0
3858-VOBET,0.802797077567881,1
5103-MHMHY,0.5255068536867581,1
6119-SPUDB,0.04552096110416095,0
9389-ACWBI,0.6751854491581735,1
3454-JFUBC,0.01417226139547048,0
1768-ZAIFU,0.8445669585155909,1
7017-VFULY,0.3626307427468966,0
9221-OTIVJ,0.8965773421851057,1
2482-CZGBB,0.8273070638565142,1
7018-WBJNK,0.7536373014221531,1
3331-HQDTW,0.6768991893001511,1
4695-VADHF,0.5453235230743155,1
4086-WITJG,0.006089328185545345,0
6297-NOOPG,0.24901729581011717,0
8777-PVYGU,0.1275753550141324,0
4378-MYPGO,0.11654834604760259,0
9313-CDOGY,0.13508007695568985,0
4121-AGSIN,0.03887215792374065,0
0432-CAJZV,0.8257579454768404,1
9097-ZUBYC,0.3875003477862733,0
9638-JIQYA,0.7571052175010934,1
1024-GUALD,0.8267157973484692,1
8024-XNAFQ,0.10499133021088797,0
7587-RZNME,0.7358825413400523,1
1346-UFHAX,0.7047695070378488,1
6374-NTQLP,0.1033507529333188,0
6625-FLENO,0.013889566587434215,0
7375-WMVMT,0.11638496201441073,0
6910-HADCM,0.8021874129677661,1
7401-JIXNM,0.04268339107229967,0
7338-ERIVA,0.11222142343577704,0
5376-DEQCP,0.8579375191943596,1
0909-SELIE,0.04450777912583579,0
5419-KLXBN,0.6380498822889763,1
0365-TRTPY,0.4180483835521271,0
6712-OAWRH,0.8478758530946932,1
2428-ZMCTB,0.2954990734777685,0
1963-VAUKV,0.3809595075773758,0
9381-NDKME,0.6521489434021032,1
3729-OWRVL,0.25713033471722024,0
0895-LMRSF,0.4204982942337362,0
2676-SSLTO,0.09363111379059404,0
8495-PRWFH,0.40749569030205235,0
9030-QGZNL,0.09692721109973612,0
9972-NKTFD,0.23929370424951896,0
7998-WNZEM,0.024087203132733822,0
0979-PHULV,0.545222836691508,1
6445-TNRXS,0.11972377737395759,0
9586-JGQKH,0.20166629834131863,0
3966-HRMZA,0.7638623795717867,1
5498-IBWPI,0.04805765860389156,0
6823-SIDFQ,0.0887251272386932,0
2323-ARSVR,0.15574929210666902,0
5468-BPMMO,0.12262347969852716,0
0486-HECZI,0.5646563335131847,1
2178-PMGCJ,0.6967503694311963,1
4660-IRIBM,0.6447326275399893,1
9674-EHPPG,0.04256611565895339,0
5606-AMZBO,0.7331775591892098,1
0665-XHDJU,0.3031052814823654,0
5402-HTOTQ,0.5679792118841129,1
8258-GSTJK,0.8940139553912589,1
3787-TRIAL,0.6302609520239402,1
6175-IRFIT,0.7901207901052673,1
6317-YPKDH,0.6552872590365646,1
5692-FPTAH,0.6634191403992605,1
5373-SFODM,0.7511265646035276,1
0868-VJRDR,0.11862033489707843,0
4079-VTGLK,0.3127030360845174,0
1166-PQLGG,0.005818281959870364,0
5296-BFCYD,0.025556855876947653,0
6568-POCUI,0.25430561179124395,0
2839-RFSQE,0.36980684817491655,0
2188-SXWVT,0.10821531975064229,0
8849-GYOKR,0.30012922464408387,0
3623-FQBOX,0.2805206061442859,0
2649-HWLYB,0.031762841136543124,0
0599-XNYDO,0.7015750550108413,1
2514-GINMM,0.8885740751108018,1
8401-EMUWF,0.2812960515500254,0
5766-ZJYBB,0.39383463644715366,0
2604-IJPDU,0.6396135165664819,1
2501-XWWTZ,0.7656765678111735,1
6370-ZVHDV,0.015185166064594417,0
3027-YNWZU,0.013476890989485167,0
4526-ZJJTM,0.6552058760720001,1
0440-QEXBZ,0.3483200686507456,0
0330-IVZHA,0.7959263300999598,1
9758-MFWGD,0.11642142031350787,0
4229-CZMLL,0.8736297104459118,1
0742-MOABM,0.4835911766868606,0
4277-BWBML,0.005791759253245005,0
5136-GFPMB,0.5238514876092851,1
7520-HQWJU,0.10811785967084621,0
6304-IJFSQ,0.6188836429346082,1
0297-RBCSG,0.28107996799207374,0
6013-BHCAW,0.077843181119917,0
4402-FTBXC,0.35869291555441346,0
1471-GIQKQ,0.6302676411327869,1
4283-FUTGF,0.8387956511927285,1
9548-LERKT,0.05590091431976964,0
8059-UDZFY,0.7382823245978677,1
0410-IPFTY,0.6643912827302142,1
2478-EEWWM,0.4871490969963999,0
4619-EVPHY,0.6848684297743979,1
2277-DJJDL,0.7066616274881629,1
2911-WDXMV,0.7077797022315601,1
3639-XJHKQ,0.3981774032724091,0
8173-RXAYP,0.043434593830846795,0
4537-CIBHB,0.14609896395941335,0
5442-BXVND,0.14239833067430302,0
2308-STERM,0.37729770979566063,0
7159-NOKYQ,0.2637691888170942,0
6075-QMNRR,0.16506819887173652,0
3694-GLTJM,0.41163401675682654,0
9629-NHXFW,0.41596608424995657,0
7167-PCEYD,0.013288629160720426,0
2748-MYRVK,0.3227297381409376,0
4223-WOZCM,0.6128410661265332,1
6946-LMSQS,0.6647400883222866,1
5469-NUJUR,0.09081905741546743,0
6388-TABGU,0.03394339411091768,0
1261-FWTTE,0.6731986462925048,1
8590-YFFQO,0.012849615883438453,0
0082-OQIQY,0.7688491200134001,1
9465-RWMXL,0.756354144669211,1
2930-UOTMB,0.21805914172229177,0
9128-CPXKI,0.24968304287458074,0
0484-FFVBJ,0.3473622431840597,0
1100-DDVRV,0.7281277082047392,1
9313-QOLTZ,0.18130745758405706,0
3338-CVVEH,0.8739661252699679,1
1131-SUEKT,0.25947830175979997,0
7602-DBTOU,0.008017827003449782,0
1385-TQOZW,0.36664537882021536,0
6892-XPFPU,0.8748996452211778,1
4115-NZRKS,0.9069090009011344,1
5514-YQENT,0.21217486695982346,0
6319-IEJWJ,0.8271789478953564,1
8849-AYPTR,0.746101300507699,1
5893-PYOLZ,0.07361003709844742,0
7180-PISOG,0.8675413763675984,1
8443-ZRDBZ,0.877535728137208,1
9079-YEXQJ,0.588646211568114,1
3780-YVMFA,0.678300030439821,1
6968-MHOMU,0.2401770247703767,0
0899-LIIBW,0.7930720324729885,1
3677-IYRBF,0.8329672540666184,1
8393-DLHGA,0.7821252280596863,1
7691-XVTZH,0.18401233719633067,0
5360-LJCNJ,0.22600644941552528,0
3891-PUQOD,0.6649744096296655,1
0952-KMEEH,0.7628348035549007,1
4919-IKATY,0.7866247606242383,1
9746-UGFAC,0.10294069133107324,0
9108-EQPNQ,0.08718641470225144,0
0531-ZZJWQ,0.6460483810914156,1
8763-KIAFH,0.10188881417744884,0
5863-OOKCL,0.3027346627812157,0
2958-NHPPS,0.26213091728806875,0
9530-GRMJG,0.08315813452913247,0
1809-DMJHQ,0.488339458219179,0
0164-XAIRP,0.06937842022650162,0
2926-JEJJC,0.22512832701696078,0
1169-WCVAK,0.5703642039036932,1
1217-VASWC,0.5120549967076291,1
2452-KDRRH,0.637206626808178,1
6402-EJMWF,0.7027005504047554,1
7663-CUXZB,0.1784618715760327,0
4312-KFRXN,0.010415568302331597,0
3011-WQKSZ,0.3221131954249504,0
9747-DDZOS,0.7425587059390932,1
2091-MJTFX,0.416206372351227,0
0388-EOPEX,0.8001219790708589,1
3161-ONRWK,0.03880897194348936,0
2587-EKXTS,0.7082613620099895,1
9752-ZNQUT,0.7108074491883665,1
9572-WUKSB,0.7616027858832716,1
3836-FZSDJ,0.012578734820247912,0
8805-JNRAZ,0.5428295552968945,1
3069-SSVSN,0.5270669289417615,1
8015-IHCGW,0.1532073397434201,0
8132-YPVBX,0.8006732128280425,1
0235-KGSLC,0.8286585784220337,1
1302-UHBDD,0.8286144951722338,1
3722-WPXTK,0.9128378102007025,1
7531-GQHME,0.2777960172315562,0
1335-NTIUC,0.7761210008558954,1
9367-TCUYN,0.28066154745979655,0
1536-HBSWP,0.6638131446423637,1
8573-JGCZW,0.17352735183386567,0
2694-CIUMO,0.7270347730022269,1
2027-FECZV,0.8841816118981475,1
9103-TCIHJ,0.5043877478702011,1
1545-JFUML,0.17512170124302423,0
0524-IAVZO,0.8168010489290933,1
5519-TEEUH,0.08275255876632855,0
6654-QGBZZ,0.38353563531252766,0
2294-DMMUS,0.30453285538553865,0
0017-IUDMW,0.10608999303256636,0
5018-LXQQG,0.19335308065735823,0
5808-TOTXO,0.2216180688418842,0
1174-FGIFN,0.5587799957477553,1
0730-KOAVE,0.6351641692867659,1
1218-VKFPE,0.24468784550373185,0
5313-FPXWG,0.06325412909497348,0
2834-JKOOW,0.20053121218227685,0
9430-NKQLY,0.011217587607865386,0
0363-QJVFX,0.623795646912134,1
1658-TJVOA,0.8040901244074097,1
6685-GBWJZ,0.04393141721834272,0
6328-ZPBGN,0.8796846726613474,1
4003-FUSHP,0.47073130478505143,0
7690-KPNCU,0.1003268153069024,0
2969-WGHQO,0.30140740638704,0
1855-CFULU,0.3902814837892225,0
9788-YTFGE,0.41203744776436046,0
8266-VBFQL,0.8321596747067498,1
2325-NBPZG,0.7926802715529373,1
9906-NHHVC,0.11030170105256726,0
2541-YGPKE,0.07935219073735193,0
5049-MUBWG,0.18370419390333842,0
2332-TODQS,0.049623194380349823,0
4419-UJMUS,0.23165557021517225,0
2233-TXSIU,0.28434507252949387,0
6770-XUAGN,0.49223270358113164,0
2919-HBCJO,0.7549334174826963,1
9508-ILZDG,0.7296054198600515,1
5442-BHQNG,0.8077298111656147,1
7250-EQKIY,0.5208417284509254,1
6838-HVLXG,0.28070861819100196,0
9767-FFLEM,0.5685961255121026,1
2245-ADZFJ,0.11124907246775914,0
1150-WFARN,0.12632880411827832,0
9054-FOWNV,0.8133716408667822,1
7997-EASSD,0.2133371214065509,0
7560-QJAVJ,0.028091309778836462,0
2668-TZSPS,0.38837881956371134,0
9139-WQQDY,0.37625752986924077,0
6726-NNFWD,0.11163376843643132,0
9330-DHBFL,0.1213733127704818,0
5727-MYATE,0.036753900386748514,0
2824-DXNKN,0.034855660240446784,0
6166-ILMNY,0.7401416884554385,1
5236-XMZJY,0.15357437612654506,0
1709-EJDOX,0.017200012588934402,0
4962-CHQPW,0.07030673396756597,0
0301-FIDRB,0.03482813557985481,0
1820-TQVEV,0.864550536993687,1
9115-YQHGA,0.33464235644033397,0
1541-ETJZO,0.5442991008764961,1
6230-BSUXY,0.8973380979419546,1
6797-LNAQX,0.1455716836655671,0
9588-YRFHY,0.026582899002973948,0
1092-GANHU,0.7822648655040587,1
5951-AOFIH,0.40643908972557646,0
7029-RPUAV,0.8628533567054469,1
4700-UBQMV,0.34500834780366774,0
3594-UVONA,0.23402860805979522,0
7750-EYXWZ,0.49985056441834663,0
7054-ENNGU,0.47598829968452105,0
0402-OAMEN,0.007740417963248813,0
2195-VVRJF,0.5235057671635922,1
8819-ZBYNA,0.17202479566594292,0
7748-UMTRK,0.7881077430112512,1
1741-WTPON,0.11860999164758707,0
7209-JCUDS,0.8858917040548668,1
2485-ITVKB,0.8537646297808497,1
9648-BCHKM,0.09140359003643349,0
0743-HRVFF,0.25434578164027727,0
2522-AHJXR,0.4888402517148863,0
9143-CANJF,0.251178453031573,0
1444-VVSGW,0.18547620403649162,0
6898-MDLZW,0.46238590218878717,0
0074-HDKDG,0.1496823198758622,0
3982-JGSFD,0.08528622728757684,0
7928-VJYAB,0.8146127987901279,1
1522-VVDMG,0.7639261897269916,1
2665-NPTGL,0.8350237784557379,1
8728-SKJLR,0.5704196670977679,1
7733-UDMTP,0.5019167314397396,1
0431-APWVY,0.5488557112248805,1
5081-NWSUP,0.28161585678285034,0
2746-DIJLO,0.19402119977728302,0
7277-OZCGZ,0.6697395028588242,1
5236-PERKL,0.21275165968583468,0
2788-CJQAQ,0.1588783844122793,0
3096-WPXBT,0.22256951488037563,0
9962-BFPDU,0.3340273911793387,0
2892-GESUL,0.05526664343286104,0
9741-YLNTD,0.813985613351119,1
1205-WNWPJ,0.5901433603349786,1
3173-NVMPX,0.5664375881236671,1
9661-MHUMO,0.5670892654422928,1
6000-APYLU,0.8623339138746519,1
0048-PIHNL,0.03609343992870697,0
9420-LOJKX,0.7200154384144368,1
7061-OVMIM,0.06399998313636514,0
5671-RQRLP,0.15131532761545063,0
5129-JLPIS,0.711773527645597,1
5170-PTRKA,0.08016943862511855,0
4819-HJPIW,0.5510738772139131,1
8780-RSYYU,0.23618696312975074,0
2335-GSODA,0.08017733929461139,0
5696-CEIQJ,0.09469309919809608,0
6169-PPETC,0.02715962005873981,0
4237-RLAQD,0.6684507960050418,1
7359-WWYJV,0.10228791306355407,0
8620-RJPZN,0.46286128842700025,0
7426-WEIJX,0.46072640218170124,0
7629-WIXZF,0.4822929784241352,0
2616-FLVQC,0.010819520845674663,0
9163-GHAYE,0.5137853637918642,1
4464-JCOLN,0.19286163809427595,0
2971-SGAFL,0.7176680303701718,1
4735-ASGMA,0.8678456044977879,1
5245-VDBUR,0.09284127524061203,0
1493-AMTIE,0.45713255661031227,0
1112-CUNAO,0.8296307427289255,1
7571-YXDAD,0.7830146265816358,1
8714-EUHJO,0.7516780439771648,1
9040-KZVWO,0.36413426940211974,0
6713-OKOMC,0.5226541789588047,1
8749-CLJXC,0.39045401034073784,0
4713-LZDRV,0.9002089493996424,1
6598-RFFVI,0.2201265964448276,0
7470-MCQTK,0.763988146954218,1
5524-KHNJP,0.16820306858081727,0
1707-HABPF,0.3929799632341138,0
4581-LNWUM,0.7720113969396594,1
9710-ZUSHQ,0.6888904713591695,1
1697-LYYYX,0.018348783747637758,0
4013-GUXND,0.3865663388488338,0
5022-JNQEQ,0.7265418947039469,1
4983-CCWMC,0.8093072233530556,1
6345-FZOQH,0.008912187983372111,0
0962-CQPWQ,0.008717656397576426,0
5495-GPSRW,0.08829021326546142,0
2252-JHJGE,0.3883342837042466,0
7356-AYNJP,0.3249980798031529,0
2019-HDCZY,0.2869871758348479,0
8582-KRHPJ,0.22427996272651557,0
2867-UIMSS,0.8511732288411245,1
3487-EARAT,0.02963946903213536,0
9926-PJHDQ,0.07089608511278687,0
0289-IVARM,0.24697639412506017,0
4672-FOTSD,0.4916597335016762,0
6198-PNNSZ,0.29390619637776005,0
7603-USHJS,0.7572436176891812,1
6784-XYJAE,0.25162042232491244,0
3858-XHYJO,0.40600511140544576,0
1087-UDSIH,0.446469013360035,0
7251-LJBQN,0.5504378648571358,1
3200-MNQTF,0.018734761707876094,0
9359-UGBTK,0.05944782068227051,0
8160-HOWOX,0.7795832768492613,1
0258-NOKBL,0.8150501442683212,1
2800-QQUSO,0.758260682455073,1
2129-ALKBS,0.20241890219180653,0
9972-VAFJJ,0.3800333745292941,0
4693-VWVBO,0.4484639079752564,0
6969-MVBAI,0.8963016159314955,1
4821-WQOYN,0.007840709364308378,0
6769-DYBQN,0.5524233425626947,1
4018-PPNDW,0.018376282896337488,0
6288-CHQJB,0.026694214014722564,0
4905-JEFDW,0.6477233856179034,1
0559-CKHUS,0.06070410580355868,0
2659-VXMWZ,0.35588855236865313,0
6559-RAKOZ,0.5165681766961338,1
8809-XKHMD,0.09558769141537683,0
6365-HITVU,0.020414497013091844,0
0134-XWXCE,0.17635910762234605,0
9720-JJJOR,0.09453099404993187,0
2782-LFZVW,0.6997456043408632,1
6112-KTHFQ,0.3494099167241666,0
9220-ZNKJI,0.13333888769127855,0
9820-RMCQV,0.38680755232941183,0
9013-AQORL,0.24441100756069656,0
2040-OBMLJ,0.34135073896194695,0
5574-NXZIU,0.09341621529036548,0
5446-DKWYW,0.21156148109294687,0
0480-KYJVA,0.007919599655465268,0
1074-AMIOH,0.45668152917109894,0
0015-UOCOJ,0.6429289549987418,1
0256-LTHVJ,0.7348974771563127,1
4547-LYTDD,0.7861937498542716,1
1077-HUUJM,0.7968432677855196,1
2041-JIJCI,0.7778922113004971,1
1555-HAPSU,0.008151974408481899,0
4323-SADQS,0.5927723114501676,1
3292-PBZEJ,0.8666900606032698,1
6203-HBZPA,0.05904674986587002,0
9755-JHNMN,0.023409746186113217,0
7369-TRPFD,0.12731652419785025,0
9878-TNQGW,0.8852254000677189,1
2279-AXJJK,0.5214754193106582,1
5016-IBERQ,0.7193358264282778,1
1016-DJTSV,0.8564083928071471,1
8433-WPJTV,0.34471923847980246,0
8903-XEBGX,0.7390097136543765,1
2632-TACXW,0.01463969608647629,0
7952-OBOYL,0.7802732629352417,1
1470-PSXNM,0.46750201394086294,0
6227-HWPWX,0.6014143851738588,1
5924-SNGKP,0.055960380899398164,0
8818-DOPVL,0.7980194830206507,1
4521-WFJAI,0.02591005768687987,0
4724-WXVWF,0.567129058673696,1
3717-OEAUQ,0.753031040946852,1
8165-ZJRNM,0.007813119111742015,0
7838-LAZFO,0.13765073993208182,0
0513-RBGPE,0.06132407831257344,0
7251-XFOIL,0.48254584409174156,0
2525-GVKQU,0.01191847439748941,0
7579-OOPEC,0.566429849521909,1
3795-GWTRD,0.017321042202448737,0
4750-ZRXIU,0.9150627214217567,1
5445-PZWGX,0.2275736363651836,0
0516-UXRMT,0.26642102496559145,0
0727-BNRLG,0.13872038948328744,0
3932-CMDTD,0.7112818665689014,1
1264-FUHCX,0.21435007365105269,0
6194-HBGQN,0.10971633860482587,0
4524-QCSSM,0.4811539614872457,0
4570-QHXHL,0.6823366720637373,1
2972-YDYUW,0.31722979108556815,0
2061-VVFST,0.11935475205291042,0
6874-SGLHU,0.5571021648240727,1
9844-FELAJ,0.38543169722273096,0
1902-XBTFB,0.743974261512422,1
9039-RBEEE,0.2921671328716698,0
9369-XFEHK,0.6669459436596714,1
3680-CTHUH,0.2875988359733029,0
3679-XASPY,0.4173310021311035,0
9089-UOWJG,0.5658519488349368,1
1574-DYCWE,0.014531244215609185,0
9779-DPNEJ,0.7731594054117301,1
2967-MXRAV,0.20325112180387034,0
0327-WFZSY,0.5576696388376717,1
1731-TVIUK,0.8495479063347715,1
7666-WKRON,0.2400692711767361,0
3865-ZYKAD,0.33312863315217595,0
1465-LNTLJ,0.61784518612349,1
2696-RZVZW,0.011705663781721031,0
0685-MLYYM,0.8298038624135277,1
2778-OCLGR,0.4968973558594656,0
3982-XWFZQ,0.4587864939007948,0
4759-PXTAN,0.22678245413125467,0
1448-PWKYE,0.8238362153407972,1
8741-LQOBK,0.1502791611024813,0
8650-RHRKE,0.8049767108067741,1
7266-GSSJX,0.4018509571959281,0
1265-HVPZB,0.06966149194808167,0
9640-ZSLDC,0.1003810862228883,0
0988-JRWWP,0.7676934820042776,1
1926-QUZNN,0.013651300631487118,0
9025-ZRPVR,0.3971501339181442,0
6527-PZFPV,0.10994905777229494,0
7460-ITWWP,0.7120238361957967,1
1530-ZTDOZ,0.23466485360681197,0
4785-FCIFB,0.015983026198733603,0
9717-QEBGU,0.8589146930456429,1
0876-WDUUZ,0.7656235423103133,1
7881-EVUAD,0.7721028481926129,1
4002-BQWPQ,0.2855512985747992,0
6377-WHAOX,0.704336786105847,1
5027-YOCXN,0.224919426490187,0
8450-JOVAH,0.47902162469161463,0
6646-QVXLR,0.5683328225240657,1
0254-KCJGT,0.11330649156749233,0
3442-ZHHCC,0.08879577193626985,0
9167-APMXZ,0.7813957803901456,1
0616-ATFGB,0.8033887583072238,1
7273-TEFQD,0.862138859258597,1
8245-UMPYT,0.9049330496143123,1
6022-UGGSO,0.6988060229103461,1
6292-TOSSS,0.023758615781375496,0
5207-PLSTK,0.5285540368320114,1
3908-BLSYF,0.8256737316815096,1
4317-VTEOA,0.7078229736863323,1
0625-AFOHS,0.03521420071769524,0
4667-OHGKG,0.4768784845244155,0
2386-OWURY,0.6137748155042677,1
3780-DDGSE,0.47964029394817126,0
1047-RNXZV,0.025878384621073003,0
3926-YZVVX,0.0970624483614666,0
4742-TXUEX,0.01619042686629469,0
8709-KRDVL,0.8232372835550753,1
0397-ZXWQF,0.009057582385877061,0
3910-MRQOY,0.007369392672817399,0
2511-MORQY,0.10357601321529618,0
4039-PIMHX,0.058839631679166636,0
8083-YTZES,0.8803746288954337,1
1346-PJWTK,0.3138394796499306,0
3750-YHRYO,0.16044564851541485,0
1236-WFCDV,0.7962669491911016,1
5949-HGVJL,0.5693058733325714,1
9112-WSNPU,0.6303797521069946,1
1360-JYXKQ,0.4960918188404531,0
3585-ISXZP,0.8292750663302249,1
8380-PEFPE,0.8291799532816664,1
9402-ROUMJ,0.1715284215007828,0
4335-UPJSI,0.04311428016979872,0
6096-EGVTU,0.02293756036578371,0
8988-ECPJR,0.6259384443680492,1
7677-SJJJK,0.1493737479958022,0
5850-BDWCY,0.33424898597257524,0
2025-JKFWI,0.8275755171578311,1
8028-PNXHQ,0.016627228914991233,0
8397-MVTAZ,0.8439809642123566,1
4445-ZJNMU,0.8584457625006005,1
3125-RAHBV,0.10778357592072679,0
6682-QJDGB,0.18827089647238737,0
8840-DQLGN,0.5621673476140746,1
6258-NGCNG,0.3967280328818983,0
5917-RYRMG,0.08462137657230669,0
7157-SMCFK,0.009622715256074171,0
0816-TSPHQ,0.3771396512388296,0
6766-HFKLA,0.1989955082189277,0
7067-KSAZT,0.5424199274266767,1
5155-AZQPB,0.35798385294955276,0
6890-PFRQX,0.4590945831841922,0
3508-VLHCZ,0.03629562662144207,0
3649-JPUGY,0.06083355688943418,0
9248-OJYKK,0.9005739674952076,1
7239-HZZCX,0.39201301368185426,0
9860-LISIZ,0.1343959598871829,0
6979-ZNSFF,0.8849752996755196,1
8938-UMKPI,0.7656149194999766,1
1820-DJFPH,0.010897944528930016,0
0732-OCQOC,0.024041967262983868,0
6776-TLWOI,0.3720247834589006,0
4940-KHCWD,0.02282463631007103,0
9057-SIHCH,0.9190899313782672,1
9866-QEVEE,0.7974601198570476,1
5542-TBBWB,0.8636537613591816,1
4587-VVTOX,0.8983444484865925,1
6322-HRPFA,0.08151102334361936,0
6284-AHOOQ,0.7494291164339374,1
4530-NDRKU,0.07940984826679377,0
1751-NCDLI,0.8231899056462093,1
3893-JRNFS,0.243265719797094,0
5857-XRECV,0.17461276683653731,0
3115-CZMZD,0.14184445198331053,0
4489-SNOJF,0.2948615847418534,0
1051-GEJLJ,0.3752027089532573,0
3563-SVYLG,0.011464683164163735,0
4301-VVZKA,0.8355245449422147,1
9351-HXDMR,0.15036946702101958,0
5161-XEUVX,0.23876230404318308,0
3088-FVYWK,0.017163264335814533,0
9812-GHVRI,0.6200805410212173,1
1370-GGAWX,0.5446881486506203,1
6023-YEBUP,0.9196824201819711,1
9940-RHLFB,0.8057977131550089,1
4541-RMRLG,0.41568937446939935,0
2606-RMDHZ,0.6920884787000366,1
5575-TPIZQ,0.5688442012516502,1
9378-FXTIZ,0.2537864461470106,0
4631-OACRM,0.8623250972611649,1
8593-WHYHV,0.9060319520059359,1
1403-GYAFU,0.006398922445972007,0
7641-TQFHN,0.2417346108640382,0
4237-CLSMM,0.3844607824809679,0
4360-PNRQB,0.7598810635040116,1
5334-AFQJB,0.016104845433170513,0
9308-ANMVE,0.2081694339088849,0
3530-VWVGU,0.17209422544200878,0
4674-HGNUA,0.02860800135772333,0
3030-YDNRM,0.8657246459229933,1
3642-BYHDO,0.005953762070398226,0
0440-UEDAI,0.2672175270225026,0
9819-FBNSV,0.6030410670181031,1
9289-LBQVU,0.1161590665215026,0
4468-YDOVK,0.49092239500962653,0
2001-EWBQU,0.28648738880365626,0
9992-UJOEL,0.6258006912730087,1
8409-WQJUX,0.4343716546981956,0
3077-RSNTJ,0.2906474185846094,0
6993-YCOBK,0.20802329844481862,0
4817-VYYWS,0.8325253903834778,1
4702-HDRKD,0.07529137245424844,0
3251-YMVWZ,0.04294358594405353,0
4190-MFLUW,0.3460849133186073,0
4678-DVQEO,0.6525233252610386,1
4701-AHWMW,0.35113224329263304,0
2987-BJXIK,0.04837438053115911,0
1730-VFMWO,0.23062369598750349,0
1936-UAFEH,0.09721995166104813,0
5140-FOMCQ,0.3613710649613187,0
8778-LMWTJ,0.7604948978346193,1
9840-DVNDC,0.8180481041701464,1
8033-VCZGH,0.5436091072605059,1
8580-QVLOC,0.029080604576316216,0
6128-AQBMT,0.6534879714580119,1
6257-RJOHI,0.5604876399802451,1
1929-ZCBHE,0.092283379145627,0
6242-SGYTS,0.2188200615579209,0
7010-ZMVBF,0.19643692946134694,0
3519-ZKXGG,0.8797722828057062,1
5666-MBJPT,0.018644462217988635,0
3313-QKNKB,0.4038194695375853,0
7581-EBBOU,0.09027347567499334,0
1784-BXEFA,0.3704218198654405,0
7492-TAFJD,0.17028432003521426,0
