customerID,proba_churn,label_pred
8620-RJPZN,0.32655773,0
7426-WEIJX,0.30095115,0
7629-WIXZF,0.15068951,0
2616-FLVQC,0.014302887,0
9163-GHAYE,0.2270512,0
4464-JCOLN,0.05083987,0
2971-SGAFL,0.39346424,0
4735-ASGMA,0.65404,1
5245-VDBUR,0.04391563,0
1493-AMTIE,0.35857776,0
1112-CUNAO,0.51626796,1
7571-YXDAD,0.57959265,1
8714-EUHJO,0.44745523,0
9040-KZVWO,0.06800401,0
6713-OKOMC,0.19978742,0
8749-CLJXC,0.33573806,0
4713-LZDRV,0.70613533,1
6598-RFFVI,0.06387113,0
7470-MCQTK,0.36049676,0
5524-KHNJP,0.08986975,0
1707-HABPF,0.1060691,0
4581-LNWUM,0.36204222,0
9710-ZUSHQ,0.33583742,0
1697-LYYYX,0.024132056,0
4013-GUXND,0.31680614,0
5022-JNQEQ,0.51791775,1
4983-CCWMC,0.58313835,1
6345-FZOQH,0.0144318985,0
0962-CQPWQ,0.013091235,0
5495-GPSRW,0.022965342,0
2252-JHJGE,0.23985527,0
7356-AYNJP,0.07460817,0
2019-HDCZY,0.15557241,0
8582-KRHPJ,0.13733438,0
2867-UIMSS,0.81503147,1
3487-EARAT,0.05400763,0
9926-PJHDQ,0.040556885,0
0289-IVARM,0.14694884,0
4672-FOTSD,0.21300316,0
6198-PNNSZ,0.194213,0
7603-USHJS,0.5362526,1
6784-XYJAE,0.1136996,0
3858-XHYJO,0.223028,0
1087-UDSIH,0.16281915,0
7251-LJBQN,0.3335053,0
3200-MNQTF,0.02144608,0
9359-UGBTK,0.050784815,0
8160-HOWOX,0.41867617,0
0258-NOKBL,0.6244524,1
2800-QQUSO,0.5275925,1
2129-ALKBS,0.101002276,0
9972-VAFJJ,0.19450785,0
4693-VWVBO,0.16999967,0
6969-MVBAI,0.7841485,1
4821-WQOYN,0.010354109,0
6769-DYBQN,0.25892943,0
4018-PPNDW,0.01629037,0
6288-CHQJB,0.027952405,0
4905-JEFDW,0.26531425,0
0559-CKHUS,0.020089649,0
2659-VXMWZ,0.20054059,0
6559-RAKOZ,0.30921713,0
8809-XKHMD,0.020380188,0
6365-HITVU,0.01693454,0
0134-XWXCE,0.11634968,0
9720-JJJOR,0.05430888,0
2782-LFZVW,0.34206474,0
6112-KTHFQ,0.09263568,0
9220-ZNKJI,0.05071424,0
9820-RMCQV,0.16699111,0
9013-AQORL,0.1894632,0
2040-OBMLJ,0.08144754,0
5574-NXZIU,0.0864346,0
5446-DKWYW,0.1500065,0
0480-KYJVA,0.011730042,0
1074-AMIOH,0.31680462,0
0015-UOCOJ,0.3153529,0
0256-LTHVJ,0.43335438,0
4547-LYTDD,0.44965026,0
1077-HUUJM,0.6349836,1
2041-JIJCI,0.46468815,0
1555-HAPSU,0.011511073,0
4323-SADQS,0.18199812,0
3292-PBZEJ,0.7028649,1
6203-HBZPA,0.030165954,0
9755-JHNMN,0.024461625,0
7369-TRPFD,0.044198733,0
9878-TNQGW,0.6995727,1
2279-AXJJK,0.29003456,0
5016-IBERQ,0.39781368,0
1016-DJTSV,0.5999974,1
8433-WPJTV,0.23968884,0
8903-XEBGX,0.5751028,1
2632-TACXW,0.014457259,0
7952-OBOYL,0.65411884,1
1470-PSXNM,0.20599239,0
6227-HWPWX,0.32771292,0
5924-SNGKP,0.030735176,0
8818-DOPVL,0.49558204,0
4521-WFJAI,0.01891144,0
4724-WXVWF,0.37013873,0
3717-OEAUQ,0.5704171,1
8165-ZJRNM,0.0086966185,0
7838-LAZFO,0.082402565,0
0513-RBGPE,0.035331845,0
7251-XFOIL,0.24019568,0
2525-GVKQU,0.01983094,0
7579-OOPEC,0.3900889,0
3795-GWTRD,0.020266702,0
4750-ZRXIU,0.7657015,1
5445-PZWGX,0.13464704,0
0516-UXRMT,0.0816111,0
0727-BNRLG,0.056142423,0
3932-CMDTD,0.38450542,0
1264-FUHCX,0.13004825,0
6194-HBGQN,0.05468493,0
4524-QCSSM,0.18786913,0
4570-QHXHL,0.38874093,0
2972-YDYUW,0.17607845,0
2061-VVFST,0.08860627,0
6874-SGLHU,0.24373743,0
9844-FELAJ,0.21287245,0
1902-XBTFB,0.46727344,0
9039-RBEEE,0.13461094,0
9369-XFEHK,0.37815496,0
3680-CTHUH,0.18078692,0
3679-XASPY,0.26739597,0
9089-UOWJG,0.27141964,0
1574-DYCWE,0.017042417,0
9779-DPNEJ,0.4409512,0
2967-MXRAV,0.06703186,0
0327-WFZSY,0.2760098,0
1731-TVIUK,0.7077562,1
7666-WKRON,0.07968706,0
3865-ZYKAD,0.23597066,0
1465-LNTLJ,0.20253767,0
2696-RZVZW,0.018201908,0
0685-MLYYM,0.5887916,1
2778-OCLGR,0.17302808,0
3982-XWFZQ,0.34964472,0
4759-PXTAN,0.13445,0
1448-PWKYE,0.81503147,1
8741-LQOBK,0.12258151,0
8650-RHRKE,0.5746889,1
7266-GSSJX,0.106233776,0
1265-HVPZB,0.04134127,0
9640-ZSLDC,0.104074255,0
0988-JRWWP,0.58508754,1
1926-QUZNN,0.01432593,0
9025-ZRPVR,0.09418,0
6527-PZFPV,0.043399163,0
7460-ITWWP,0.37599185,0
1530-ZTDOZ,0.13948433,0
4785-FCIFB,0.017056977,0
9717-QEBGU,0.6563755,1
0876-WDUUZ,0.58750325,1
7881-EVUAD,0.4599081,0
4002-BQWPQ,0.13051018,0
6377-WHAOX,0.4401323,0
5027-YOCXN,0.1888091,0
8450-JOVAH,0.3155444,0
6646-QVXLR,0.2843878,0
0254-KCJGT,0.068314254,0
3442-ZHHCC,0.08782231,0
9167-APMXZ,0.45209002,0
0616-ATFGB,0.6322153,1
7273-TEFQD,0.58913916,1
8245-UMPYT,0.71084744,1
6022-UGGSO,0.45241538,0
6292-TOSSS,0.021335728,0
5207-PLSTK,0.45210433,0
3908-BLSYF,0.5594984,1
4317-VTEOA,0.5849989,1
0625-AFOHS,0.018617306,0
4667-OHGKG,0.3181689,0
2386-OWURY,0.3141528,0
3780-DDGSE,0.16822502,0
1047-RNXZV,0.015663369,0
3926-YZVVX,0.051847808,0
4742-TXUEX,0.015119697,0
8709-KRDVL,0.5206466,1
0397-ZXWQF,0.015092214,0
3910-MRQOY,0.013643693,0
2511-MORQY,0.07496619,0
4039-PIMHX,0.0609842,0
8083-YTZES,0.74486864,1
1346-PJWTK,0.19498415,0
3750-YHRYO,0.04663378,0
1236-WFCDV,0.45682937,0
5949-HGVJL,0.15495226,0
9112-WSNPU,0.37434748,0
1360-JYXKQ,0.26781446,0
3585-ISXZP,0.628456,1
8380-PEFPE,0.8055094,1
9402-ROUMJ,0.15936875,0
4335-UPJSI,0.016760247,0
6096-EGVTU,0.024855511,0
8988-ECPJR,0.376355,0
7677-SJJJK,0.04663378,0
5850-BDWCY,0.12147077,0
2025-JKFWI,0.6906721,1
8028-PNXHQ,0.015373763,0
8397-MVTAZ,0.5927221,1
4445-ZJNMU,0.76207113,1
3125-RAHBV,0.0365116,0
6682-QJDGB,0.16595188,0
8840-DQLGN,0.27244115,0
6258-NGCNG,0.12380452,0
5917-RYRMG,0.044789735,0
7157-SMCFK,0.017778799,0
0816-TSPHQ,0.17021488,0
6766-HFKLA,0.07505211,0
7067-KSAZT,0.28523,0
5155-AZQPB,0.14416276,0
6890-PFRQX,0.1835919,0
3508-VLHCZ,0.01950049,0
3649-JPUGY,0.027858954,0
9248-OJYKK,0.86858004,1
7239-HZZCX,0.29128036,0
9860-LISIZ,0.07709298,0
6979-ZNSFF,0.74638045,1
8938-UMKPI,0.51163834,1
1820-DJFPH,0.009905618,0
0732-OCQOC,0.020058287,0
6776-TLWOI,0.12767202,0
4940-KHCWD,0.018736407,0
9057-SIHCH,0.8337685,1
9866-QEVEE,0.44174635,0
5542-TBBWB,0.8055094,1
4587-VVTOX,0.8027301,1
6322-HRPFA,0.085140616,0
6284-AHOOQ,0.43196338,0
4530-NDRKU,0.04626838,0
1751-NCDLI,0.5699082,1
3893-JRNFS,0.2185777,0
5857-XRECV,0.05083987,0
3115-CZMZD,0.02894299,0
4489-SNOJF,0.13545485,0
1051-GEJLJ,0.28625193,0
3563-SVYLG,0.018837923,0
4301-VVZKA,0.58234054,1
9351-HXDMR,0.085347205,0
5161-XEUVX,0.06911142,0
3088-FVYWK,0.017763684,0
9812-GHVRI,0.30385467,0
1370-GGAWX,0.2702071,0
6023-YEBUP,0.84472376,1
9940-RHLFB,0.76960284,1
4541-RMRLG,0.181815,0
2606-RMDHZ,0.3663433,0
5575-TPIZQ,0.25283784,0
9378-FXTIZ,0.15388924,0
4631-OACRM,0.5352118,1
8593-WHYHV,0.7845926,1
1403-GYAFU,0.014807152,0
7641-TQFHN,0.0800909,0
4237-CLSMM,0.19172081,0
4360-PNRQB,0.39996117,0
5334-AFQJB,0.010814525,0
9308-ANMVE,0.14501762,0
3530-VWVGU,0.111899704,0
4674-HGNUA,0.017545728,0
3030-YDNRM,0.7013905,1
3642-BYHDO,0.011776705,0
0440-UEDAI,0.17395696,0
9819-FBNSV,0.32751375,0
9289-LBQVU,0.09836409,0
4468-YDOVK,0.29253343,0
2001-EWBQU,0.14278619,0
9992-UJOEL,0.49851543,0
8409-WQJUX,0.14820692,0
3077-RSNTJ,0.12070726,0
6993-YCOBK,0.13515575,0
4817-VYYWS,0.5244656,1
4702-HDRKD,0.039562915,0
3251-YMVWZ,0.03135522,0
4190-MFLUW,0.18381365,0
4678-DVQEO,0.48682126,0
4701-AHWMW,0.15129577,0
2987-BJXIK,0.033066496,0
1730-VFMWO,0.098950304,0
1936-UAFEH,0.09055531,0
5140-FOMCQ,0.18217973,0
8778-LMWTJ,0.4967368,0
9840-DVNDC,0.65447694,1
8033-VCZGH,0.32685497,0
8580-QVLOC,0.01653783,0
6128-AQBMT,0.3623724,0
6257-RJOHI,0.29253343,0
1929-ZCBHE,0.07590735,0
6242-SGYTS,0.089469515,0
7010-ZMVBF,0.111899704,0
3519-ZKXGG,0.7345518,1
5666-MBJPT,0.018281411,0
3313-QKNKB,0.16307198,0
7581-EBBOU,0.06065326,0
1784-BXEFA,0.13449627,0
7492-TAFJD,0.04107651,0
5213-TWWJU,0.28384998,0
3312-ZWLGF,0.4441391,0
2923-ARZLG,0.06335118,0
7032-LMBHI,0.06395393,0
8292-ITGYJ,0.01706219,0
9107-UKCKY,0.16868216,0
6848-HJTXY,0.014302887,0
4184-VODJZ,0.15744217,0
4846-WHAFZ,0.50412107,1
8735-SDUFN,0.013018977,0
0839-JTCUD,0.021362448,0
6857-VWJDT,0.8460813,1
7363-QTBIW,0.5993088,1
6158-HDPXZ,0.521112,1
5419-CONWX,0.72862405,1
9286-DOJGF,0.35625833,0
2408-PSJVE,0.12426425,0
2087-QAREY,0.23081385,0
6777-TGHTM,0.21909253,0
6507-ZJSUR,0.49834675,0
5025-GOOKI,0.12729073,0
6080-LNESI,0.018753923,0
2236-HILPA,0.016234003,0
1386-ZIKUV,0.12933041,0
3365-SAIGS,0.50675654,1
6061-GWWAV,0.05368075,0
9979-RGMZT,0.3671319,0
8445-DNBAE,0.6758163,1
6872-HXFNF,0.048533466,0
1320-HTRDR,0.74486864,1
3923-CSIHK,0.37017205,0
2446-ZKVAF,0.19881967,0
4640-UHDOS,0.26551226,0
5457-COLHT,0.024466112,0
2254-DLXRI,0.825417,1
5339-PXDVH,0.56491745,1
2386-LAHRK,0.56235915,1
5062-CJJKH,0.06442968,0
8930-XOTDP,0.19016913,0
4779-ZGICK,0.016296599,0
9534-NSXEM,0.036480103,0
3716-BDVDB,0.8055094,1
9842-EFSYY,0.34704673,0
9122-UMROB,0.31680614,0
1867-BDVFH,0.66125077,1
5949-EBSQK,0.31633744,0
4160-AMJTL,0.15679067,0
8622-ZLFKO,0.7788338,1
2990-IAJSV,0.012661421,0
6064-ZATLR,0.024040645,0
7409-KIUTL,0.8140573,1
5505-OVWQW,0.0365116,0
3948-KXDUF,0.02299436,0
9814-AOUDH,0.017288765,0
7398-LXGYX,0.26732463,0
5266-PFRQK,0.029278431,0
1568-BEKZM,0.0265181,0
2692-PFYTJ,0.32398483,0
2533-QVMSK,0.09255407,0
5828-AVIPD,0.39252943,0
2907-ILJBN,0.042690754,0
5226-NOZFC,0.48655927,0
7114-AEOZE,0.018035833,0
2202-CUYXZ,0.8365099,1
3466-RITXD,0.39939758,0
7278-CKDNC,0.5165578,1
1956-YIFGE,0.3255672,0
0422-UXFAP,0.3680366,0
3733-UOCWF,0.065219976,0
7191-ADRGF,0.06796397,0
5709-LVOEQ,0.04446945,0
6034-YMTOB,0.45549795,0
6372-RFVNS,0.804243,1
9052-DHNKM,0.06684148,0
5609-IMCGG,0.36789843,0
2959-MJHIC,0.70811695,1
1319-YLZJG,0.48311022,0
7623-TRNQN,0.42205244,0
0377-JBKKT,0.14720339,0
1936-CZAKF,0.072055355,0
5063-IUOKK,0.020242851,0
8646-JCOMS,0.07359396,0
0979-MOZQI,0.04343494,0
1525-LNLOJ,0.065773025,0
5759-RCVCB,0.42562422,0
9968-FFVVH,0.03717061,0
2266-FUBDZ,0.024039341,0
4760-THGOT,0.3783401,0
2307-FYNNL,0.16139935,0
1143-NMNQJ,0.7845926,1
1629-DQQVB,0.1644697,0
3766-EJLFL,0.10703203,0
8457-XIGKN,0.1323875,0
4981-FLTMF,0.088968135,0
7606-BPHHN,0.012408408,0
7005-CCBKV,0.65019363,1
4648-YPBTM,0.0475833,0
2325-ZUSFD,0.083237834,0
1240-KNSEZ,0.39273354,0
0430-IHCDJ,0.45813063,0
7957-RYHQD,0.23724343,0
6164-HAQTX,0.017917546,0
0749-IRGQE,0.45466173,0
1227-UDMZR,0.012216415,0
5473-KHBPS,0.15797913,0
5297-MDOIR,0.041926693,0
8873-TMKGR,0.034389995,0
6481-ESCNL,0.37434813,0
0463-WZZKO,0.16281915,0
1038-RQOST,0.083091766,0
4937-QPZPO,0.32832476,0
3604-WLABM,0.18918122,0
1360-XFJMR,0.21993464,0
8717-VCTXJ,0.031322837,0
5196-SGOAK,0.8202328,1
8739-XNIKG,0.7914398,1
2320-TZRRH,0.0365116,0
5186-SAMNZ,0.787239,1
5760-FXFVO,0.5030672,1
5380-WJKOV,0.5278817,1
4703-MQYKT,0.023885516,0
